2022-12-19 20:12:172 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 20:12:48 INFO  LoginPage :46 - Enter email london1@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (a3efda9d9b1ff9bf9490fdc8e09b6b57)] -> id: Email]<br>
2022-12-19 20:12:113 INFO  LoginPage :51 - Enter password london1 to password field [[ChromeDriver: chrome on WINDOWS (a3efda9d9b1ff9bf9490fdc8e09b6b57)] -> name: Password]<br>
2022-12-19 20:12:391 INFO  LoginPage :56 - Clicking on Login Button <br>
2022-12-19 21:12:947 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 21:12:69 INFO  HomePage :90 - Click on 'Computers' tab <br>
2022-12-19 21:12:566 INFO  ComputerPage :30 - Get pageTitle text : [[ChromeDriver: chrome on WINDOWS (e604b3699a8aba0f0e789c71b02ef892)] -> css selector: div[class='page-title'] h1]<br>
2022-12-19 21:12:622 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 21:12:788 INFO  HomePage :90 - Click on 'Computers' tab <br>
2022-12-19 21:12:704 INFO  ComputerPage :37 - Click on 'Desktops' link <br>
2022-12-19 21:12:107 INFO  ComputerPage :30 - Get pageTitle text : [[ChromeDriver: chrome on WINDOWS (22bac407f6bc7a869e40e149fc93cf2f)] -> css selector: div[class='page-title'] h1]<br>
2022-12-19 21:12:621 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 21:12:528 INFO  HomePage :90 - Click on 'Computers' tab <br>
2022-12-19 21:12:995 INFO  ComputerPage :37 - Click on 'Desktops' link <br>
2022-12-19 21:12:382 INFO  DesktopsPage :55 - Click on product 'Build your own computer' : Build your own computer<br>
2022-12-19 21:12:182 INFO  BuildYourOwnComputerPage :60 - Select processor '2.2 GHz Intel Pentium Dual-Core E2200'<br>
2022-12-19 21:12:277 INFO  BuildYourOwnComputerPage :65 - Select RAM '2 GB'<br>
2022-12-19 21:12:353 INFO  BuildYourOwnComputerPage :72 - Select HDD '320 GB'<br>
2022-12-19 21:12:439 INFO  BuildYourOwnComputerPage :82 - Select HDD 'Vista Home [+$50.00]'<br>
2022-12-19 21:12:518 INFO  BuildYourOwnComputerPage :92 - Select Software '[[ChromeDriver: chrome on WINDOWS (3f40cbc8a23598153095a6c37ee7e477)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]'<br>
2022-12-19 21:12:587 INFO  BuildYourOwnComputerPage :100 - Click on 'ADD TO CART' Button<br>
2022-12-19 21:12:280 INFO  BuildYourOwnComputerPage :105 - Get productAdded Message : The product has been added to your shopping cart<br>
2022-12-19 21:12:959 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 21:12:65 INFO  HomePage :90 - Click on 'Computers' tab <br>
2022-12-19 21:12:970 INFO  ComputerPage :37 - Click on 'Desktops' link <br>
2022-12-19 21:12:378 INFO  DesktopsPage :55 - Click on product 'Build your own computer' : Build your own computer<br>
2022-12-19 21:12:878 INFO  BuildYourOwnComputerPage :60 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]'<br>
2022-12-19 21:12:945 INFO  BuildYourOwnComputerPage :65 - Select RAM '4GB [+$20.00]'<br>
2022-12-19 21:12:09 INFO  BuildYourOwnComputerPage :72 - Select HDD '400 GB [+$100.00]'<br>
2022-12-19 21:12:75 INFO  BuildYourOwnComputerPage :82 - Select HDD 'Vista Premium [+$60.00]'<br>
2022-12-19 21:12:147 INFO  BuildYourOwnComputerPage :92 - Select Software '[[ChromeDriver: chrome on WINDOWS (9b9825f75a5c65f199451e1eceb37f5a)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]'<br>
2022-12-19 21:12:204 INFO  BuildYourOwnComputerPage :100 - Click on 'ADD TO CART' Button<br>
2022-12-19 21:12:926 INFO  BuildYourOwnComputerPage :105 - Get productAdded Message : The product has been added to your shopping cart<br>
2022-12-19 21:12:663 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 21:12:655 INFO  HomePage :90 - Click on 'Computers' tab <br>
2022-12-19 21:12:143 INFO  ComputerPage :37 - Click on 'Desktops' link <br>
2022-12-19 21:12:540 INFO  DesktopsPage :55 - Click on product 'Build your own computer' : Build your own computer<br>
2022-12-19 21:12:437 INFO  BuildYourOwnComputerPage :60 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]'<br>
2022-12-19 21:12:505 INFO  BuildYourOwnComputerPage :65 - Select RAM '8GB [+$60.00]'<br>
2022-12-19 21:12:566 INFO  BuildYourOwnComputerPage :72 - Select HDD '320 GB'<br>
2022-12-19 21:12:699 INFO  BuildYourOwnComputerPage :92 - Select Software '[[ChromeDriver: chrome on WINDOWS (344fc2e43b20fe15ffaa0080dc1f995a)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]'<br>
2022-12-19 21:12:761 INFO  BuildYourOwnComputerPage :100 - Click on 'ADD TO CART' Button<br>
2022-12-19 21:12:493 INFO  BuildYourOwnComputerPage :105 - Get productAdded Message : The product has been added to your shopping cart<br>
2022-12-19 22:12:882 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:64 INFO  HomePage :90 - Click on 'Computers' tab <br>
2022-12-19 22:12:14 INFO  ComputerPage :37 - Click on 'Desktops' link <br>
2022-12-19 22:12:842 INFO  DesktopsPage :55 - Click on product 'Build your own computer' : Build your own computer<br>
2022-12-19 22:12:142 INFO  BuildYourOwnComputerPage :60 - Select processor '2.2 GHz Intel Pentium Dual-Core E2200'<br>
2022-12-19 22:12:237 INFO  BuildYourOwnComputerPage :65 - Select RAM '8GB [+$60.00]'<br>
2022-12-19 22:12:335 INFO  BuildYourOwnComputerPage :72 - Select HDD '400 GB [+$100.00]'<br>
2022-12-19 22:12:435 INFO  BuildYourOwnComputerPage :82 - Select HDD 'Vista Premium [+$60.00]'<br>
2022-12-19 22:12:524 INFO  BuildYourOwnComputerPage :92 - Select Software '[[ChromeDriver: chrome on WINDOWS (cacf06e83936ce76cf81c21cfe1a3840)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]'<br>
2022-12-19 22:12:591 INFO  BuildYourOwnComputerPage :100 - Click on 'ADD TO CART' Button<br>
2022-12-19 22:12:908 INFO  BuildYourOwnComputerPage :105 - Get productAdded Message : The product has been added to your shopping cart<br>
2022-12-19 22:12:989 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:538 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (6059f3e36998ada9e2901185193c6fdd)] -> link text: Log in]
2022-12-19 22:12:587 INFO  LoginPage :40 - Getting welcome text [[ChromeDriver: chrome on WINDOWS (6059f3e36998ada9e2901185193c6fdd)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]<br>
2022-12-19 22:12:583 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:502 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (03174fd5f99a891b3465c6bde75371bf)] -> link text: Log in]
2022-12-19 22:12:623 INFO  LoginPage :46 - Enter email abcd123@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (03174fd5f99a891b3465c6bde75371bf)] -> id: Email]<br>
2022-12-19 22:12:720 INFO  LoginPage :51 - Enter password xyz123 to password field [[ChromeDriver: chrome on WINDOWS (03174fd5f99a891b3465c6bde75371bf)] -> name: Password]<br>
2022-12-19 22:12:38 INFO  LoginPage :56 - Clicking on Login Button <br>
2022-12-19 22:12:75 INFO  LoginPage :61 - Getting error message : [[ChromeDriver: chrome on WINDOWS (03174fd5f99a891b3465c6bde75371bf)] -> xpath: //div[@class='message-error validation-summary-errors']]<br>
2022-12-19 22:12:686 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:347 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (6359ef41c1b399a150f9cd6299191d5d)] -> link text: Log in]
2022-12-19 22:12:441 INFO  LoginPage :46 - Enter email london1@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (6359ef41c1b399a150f9cd6299191d5d)] -> id: Email]<br>
2022-12-19 22:12:522 INFO  LoginPage :51 - Enter password london1 to password field [[ChromeDriver: chrome on WINDOWS (6359ef41c1b399a150f9cd6299191d5d)] -> name: Password]<br>
2022-12-19 22:12:271 INFO  LoginPage :56 - Clicking on Login Button <br>
2022-12-19 22:12:767 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:719 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (faf19d05afb45704f62855cbf9c71638)] -> link text: Log in]
2022-12-19 22:12:767 INFO  LoginPage :40 - Getting welcome text [[ChromeDriver: chrome on WINDOWS (faf19d05afb45704f62855cbf9c71638)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]<br>
2022-12-19 22:12:457 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:772 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (c15e23efa883aff83725f14f4522075e)] -> link text: Log in]
2022-12-19 22:12:867 INFO  LoginPage :46 - Enter email london1@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (c15e23efa883aff83725f14f4522075e)] -> id: Email]<br>
2022-12-19 22:12:939 INFO  LoginPage :51 - Enter password london1 to password field [[ChromeDriver: chrome on WINDOWS (c15e23efa883aff83725f14f4522075e)] -> name: Password]<br>
2022-12-19 22:12:300 INFO  LoginPage :56 - Clicking on Login Button <br>
2022-12-19 22:12:332 INFO  LoginPage :61 - Getting error message : [[ChromeDriver: chrome on WINDOWS (c15e23efa883aff83725f14f4522075e)] -> xpath: //div[@class='message-error validation-summary-errors']]<br>
2022-12-19 22:12:984 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:961 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (c09270c627cce37128f7de272b008c84)] -> link text: Log in]
2022-12-19 22:12:52 INFO  LoginPage :46 - Enter email london1@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (c09270c627cce37128f7de272b008c84)] -> id: Email]<br>
2022-12-19 22:12:135 INFO  LoginPage :51 - Enter password london1 to password field [[ChromeDriver: chrome on WINDOWS (c09270c627cce37128f7de272b008c84)] -> name: Password]<br>
2022-12-19 22:12:448 INFO  LoginPage :56 - Clicking on Login Button <br>
2022-12-19 22:12:410 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:148 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (c2497d4ce951e17e4391dffd04fdaa04)] -> link text: Log in]
2022-12-19 22:12:243 INFO  LoginPage :46 - Enter email london1@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (c2497d4ce951e17e4391dffd04fdaa04)] -> id: Email]<br>
2022-12-19 22:12:313 INFO  LoginPage :51 - Enter password london1 to password field [[ChromeDriver: chrome on WINDOWS (c2497d4ce951e17e4391dffd04fdaa04)] -> name: Password]<br>
2022-12-19 22:12:621 INFO  LoginPage :56 - Clicking on Login Button <br>
2022-12-19 22:12:762 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:503 INFO  HomePage :61 - Clicking on register link : [[ChromeDriver: chrome on WINDOWS (2f1be0ec3e12ec8ea7dd11c895c85715)] -> link text: Register]
2022-12-19 22:12:562 INFO  RegisterPage :80 - Get registerText : [[ChromeDriver: chrome on WINDOWS (2f1be0ec3e12ec8ea7dd11c895c85715)] -> css selector: div[class='page-title'] h1]<br>
2022-12-19 22:12:125 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:185 INFO  HomePage :61 - Clicking on register link : [[ChromeDriver: chrome on WINDOWS (b9e491de3a2f10e6aa03ff4d51d7757e)] -> link text: Register]
2022-12-19 22:12:199 INFO  RegisterPage :127 - Click on 'REGISTER' button<br>
2022-12-19 22:12:367 INFO  RegisterPage :136 - get error message from ' FirstName '<br>
2022-12-19 22:12:31 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:394 INFO  HomePage :61 - Clicking on register link : [[ChromeDriver: chrome on WINDOWS (4d32ba0262786e910cbce3af229b8407)] -> link text: Register]
2022-12-19 22:12:397 INFO  RegisterPage :127 - Click on 'REGISTER' button<br>
2022-12-19 22:12:528 INFO  RegisterPage :136 - get error message from ' LastName '<br>
2022-12-19 22:12:159 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:176 INFO  HomePage :61 - Clicking on register link : [[ChromeDriver: chrome on WINDOWS (9e23559e8b786aa4f1c2424dcb288b23)] -> link text: Register]
2022-12-19 22:12:181 INFO  RegisterPage :127 - Click on 'REGISTER' button<br>
2022-12-19 22:12:364 INFO  RegisterPage :136 - get error message from ' Email '<br>
2022-12-19 22:12:53 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:559 INFO  HomePage :61 - Clicking on register link : [[ChromeDriver: chrome on WINDOWS (daab54d4fd8633284fd81e2dcbe58e0b)] -> link text: Register]
2022-12-19 22:12:569 INFO  RegisterPage :127 - Click on 'REGISTER' button<br>
2022-12-19 22:12:750 INFO  RegisterPage :136 - get error message from ' Password '<br>
2022-12-19 22:12:431 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:314 INFO  HomePage :61 - Clicking on register link : [[ChromeDriver: chrome on WINDOWS (9eb9e6eb70f502993f3f3c1ae86f15a3)] -> link text: Register]
2022-12-19 22:12:319 INFO  RegisterPage :127 - Click on 'REGISTER' button<br>
2022-12-19 22:12:500 INFO  RegisterPage :136 - get error message from ' ConfirmPassword '<br>
2022-12-19 22:12:338 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:550 INFO  HomePage :61 - Clicking on register link : [[ChromeDriver: chrome on WINDOWS (1f0fb81630cfefb7eb875eafd7cfa413)] -> link text: Register]
2022-12-19 22:12:594 INFO  RegisterPage :87 - Select 'Male' radio button<br>
2022-12-19 22:12:711 INFO  RegisterPage :96 - Enter Firstname : 'Jhon' to firstName field<br>
2022-12-19 22:12:816 INFO  RegisterPage :101 - Enter Lastname : 'Wick' to lastName field<br>
2022-12-19 22:12:68 INFO  RegisterPage :108 - Select day : '19', month : 'December', year : '2000'<br>
2022-12-19 22:12:188 INFO  RegisterPage :113 - Enter Email : 'kGIR1@gmail.com' to email field<br>
2022-12-19 22:12:312 INFO  LoginPage :51 - Enter password Password123 to password field [[ChromeDriver: chrome on WINDOWS (1f0fb81630cfefb7eb875eafd7cfa413)] -> name: Password]<br>
2022-12-19 22:12:423 INFO  RegisterPage :123 - Enter Confirm password : 'Password123' to confirm password field<br>
2022-12-19 22:12:428 INFO  RegisterPage :127 - Click on 'REGISTER' button<br>
2022-12-19 22:12:472 INFO  RegisterPage :145 - Get your reg completed text : [[ChromeDriver: chrome on WINDOWS (1f0fb81630cfefb7eb875eafd7cfa413)] -> css selector: .result]<br>
2022-12-19 22:12:915 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:394 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (ccfec6d18919ee924acc9dcbd472b28f)] -> link text: Log in]
2022-12-19 22:12:491 INFO  LoginPage :46 - Enter email london1@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (ccfec6d18919ee924acc9dcbd472b28f)] -> id: Email]<br>
2022-12-19 22:12:570 INFO  LoginPage :51 - Enter password london1 to password field [[ChromeDriver: chrome on WINDOWS (ccfec6d18919ee924acc9dcbd472b28f)] -> name: Password]<br>
2022-12-19 22:12:876 INFO  LoginPage :56 - Clicking on Login Button <br>
2022-12-19 22:12:559 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:485 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (016d947c9f4ff0cf014942d81f9ffe1a)] -> link text: Log in]
2022-12-19 22:12:626 INFO  LoginPage :46 - Enter email london1@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (016d947c9f4ff0cf014942d81f9ffe1a)] -> id: Email]<br>
2022-12-19 22:12:723 INFO  LoginPage :51 - Enter password london1 to password field [[ChromeDriver: chrome on WINDOWS (016d947c9f4ff0cf014942d81f9ffe1a)] -> name: Password]<br>
2022-12-19 22:12:38 INFO  LoginPage :56 - Clicking on Login Button <br>
2022-12-19 22:12:814 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:217 INFO  HomePage :61 - Clicking on register link : [[ChromeDriver: chrome on WINDOWS (7bec935c0abb34ff47030a7d5ce35b93)] -> link text: Register]
2022-12-19 22:12:280 INFO  RegisterPage :87 - Select 'Male' radio button<br>
2022-12-19 22:12:405 INFO  RegisterPage :96 - Enter Firstname : 'Jhon' to firstName field<br>
2022-12-19 22:12:493 INFO  RegisterPage :101 - Enter Lastname : 'Wick' to lastName field<br>
2022-12-19 22:12:757 INFO  RegisterPage :108 - Select day : '19', month : 'December', year : '2000'<br>
2022-12-19 22:12:868 INFO  RegisterPage :113 - Enter Email : 'LTWdJ@gmail.com' to email field<br>
2022-12-19 22:12:04 INFO  LoginPage :51 - Enter password Password123 to password field [[ChromeDriver: chrome on WINDOWS (7bec935c0abb34ff47030a7d5ce35b93)] -> name: Password]<br>
2022-12-19 22:12:108 INFO  RegisterPage :123 - Enter Confirm password : 'Password123' to confirm password field<br>
2022-12-19 22:12:113 INFO  RegisterPage :127 - Click on 'REGISTER' button<br>
2022-12-19 22:12:660 INFO  RegisterPage :145 - Get your reg completed text : [[ChromeDriver: chrome on WINDOWS (7bec935c0abb34ff47030a7d5ce35b93)] -> css selector: .result]<br>
2022-12-19 22:12:899 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:648 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (6178bb7dab88c25ff393ecd5a59361bd)] -> link text: Log in]
2022-12-19 22:12:722 INFO  RegisterPage :113 - Enter Email : '' to email field<br>
2022-12-19 22:12:815 INFO  LoginPage :51 - Enter password london1 to password field [[ChromeDriver: chrome on WINDOWS (6178bb7dab88c25ff393ecd5a59361bd)] -> name: Password]<br>
2022-12-19 22:12:895 INFO  LoginPage :56 - Clicking on Login Button <br>
2022-12-19 22:12:929 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:597 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (e3277ba5da1ae21433bd11b166b0afcb)] -> link text: Log in]
2022-12-19 22:12:124 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:385 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (edd4159bba741938caaab954ad3e10db)] -> link text: Log in]
2022-12-19 22:12:491 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:782 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (cf225df540e31d9484c8f2952b30785f)] -> link text: Log in]
2022-12-19 22:12:21 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:858 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (203f4e7d3cf8e1bd402bcb2bafe47a52)] -> link text: Log in]
2022-12-19 22:12:74 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:483 INFO  HomePage :49 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (8b19e7efbbc01829a75b2c463979bf53)] -> link text: Log in]
2022-12-19 22:12:583 INFO  RegisterPage :113 - Enter email Id : [[ChromeDriver: chrome on WINDOWS (8b19e7efbbc01829a75b2c463979bf53)] -> name: Email]
2022-12-19 22:12:671 INFO  LoginPage :51 - Enter password london1 to password field [[ChromeDriver: chrome on WINDOWS (8b19e7efbbc01829a75b2c463979bf53)] -> name: Password]<br>
2022-12-19 22:12:724 INFO  LoginPage :56 - Clicking on Login Button <br>
2022-12-19 22:12:303 INFO  ManageDriver :27 - Launching Chrome Browser
2022-12-19 22:12:726 INFO  HomePage :61 - Clicking on register link : [[ChromeDriver: chrome on WINDOWS (dfa7694efc6ad97e27b8b72d4319fbe8)] -> link text: Register]
2022-12-19 22:12:786 INFO  RegisterPage :87 - Select 'Male' radio button<br>
2022-12-19 22:12:919 INFO  RegisterPage :96 - Enter Firstname : 'Jhon' to firstName field<br>
2022-12-19 22:12:17 INFO  RegisterPage :101 - Enter Lastname : 'Wick' to lastName field<br>
2022-12-19 22:12:288 INFO  RegisterPage :108 - Select day : '19', month : 'December', year : '2000'<br>
